Date,Open,Low,High,Close
09/10/2003,116.81,116.69,117.24,117.06
09/11/2003,117.06,116.43,117.25,117.07
09/12/2003,117.07,116.74,117.51,117.32
09/15/2003,117.32,117.22,117.68,117.47
09/16/2003,117.47,116.04,117.45,117.18
09/17/2003,117.18,115.89,116.51,116.17
09/18/2003,116.17,114.7,116.14,115.33
09/19/2003,115.33,113.57,115.5,114.32
09/22/2003,114.32,111.37,112.95,112
09/23/2003,112,110.92,112.35,112.08
09/24/2003,112.08,111.27,112.37,111.45
09/25/2003,111.45,111.48,112.31,112.1
09/26/2003,112.1,111.65,112.3,111.83
09/29/2003,111.83,110.76,111.74,110.93
09/30/2003,110.93,110.13,112.1,111.4
10/01/2003,111.4,110.57,111.58,110.65
10/02/2003,110.65,110.57,111.35,110.71
10/03/2003,110.71,110.28,111.04,110.96
10/06/2003,110.96,110.82,111.28,110.95
10/07/2003,110.95,109.35,111.11,109.87
10/08/2003,109.87,109.36,110.04,109.6
10/09/2003,109.6,108.88,109.59,109.15
10/10/2003,109.15,108.32,109.29,108.6
10/13/2003,108.6,108.34,109.02,108.95
10/14/2003,108.95,108.65,110.19,108.91
10/15/2003,108.91,109.8,109.33,109.49
10/16/2003,109.49,109.22,110.31,109.83
10/17/2003,109.83,109.28,110.02,109.4
10/20/2003,109.4,108.83,110.58,110.22
10/21/2003,110.22,109.42,110.43,109.64
10/22/2003,109.64,108.82,109.69,108.93
10/23/2003,108.93,108.9,109.84,109.63
10/24/2003,109.63,109.05,110,109.29
10/27/2003,109.29,108.31,109.32,108.6
10/28/2003,108.6,108.2,108.63,108.29
10/29/2003,108.29,107.88,108.32,108.28
10/30/2003,108.28,107.99,108.9,108.77
10/31/2003,108.77,108.64,110.25,110.03
11/03/2003,110.03,109.73,111.52,111.11
11/04/2003,111.11,109.38,111.01,109.62
11/05/2003,109.62,109.51,110.05,109.95
11/06/2003,109.95,109.85,110.29,110.27
11/07/2003,110.27,109.05,110.25,109.27
11/10/2003,109.27,107.84,109.62,108.36
11/11/2003,108.36,108.45,109.1,108.76
11/12/2003,108.76,108.48,109.19,108.79
11/13/2003,108.79,108.1,108.87,108.18
11/14/2003,108.18,107.99,108.51,108.35
11/17/2003,108.35,108.25,109.72,108.93
11/18/2003,108.93,107.94,109.08,108.07
11/19/2003,108.07,107.55,109.39,109.3
11/20/2003,109.3,108.59,109.33,108.9
11/21/2003,108.9,108.68,109.38,108.83
11/24/2003,108.83,108.8,109.47,109.44
11/25/2003,109.44,109.27,110.04,109.47
11/26/2003,109.47,108.89,109.74,109.12
11/27/2003,109.12,108.91,109.26,109.15
11/28/2003,109.15,109.09,109.84,109.52
12/01/2003,109.52,109.11,110.01,109.51
12/02/2003,109.51,108.53,109.79,108.63
12/03/2003,108.63,108.1,108.79,108.14
12/04/2003,108.14,108.1,108.51,108.15
12/05/2003,108.15,107.52,108.38,107.67
12/08/2003,107.67,107.13,107.76,107.47
12/09/2003,107.47,106.73,107.57,107.12
12/10/2003,107.12,106.98,108.71,108.26
12/11/2003,108.26,107.94,108.46,107.97
12/12/2003,107.97,107.68,108.04,107.74
12/15/2003,107.74,107.35,108.4,107.61
12/16/2003,107.61,107.39,107.82,107.47
12/17/2003,107.47,107.23,107.81,107.46
12/18/2003,107.46,107.35,108.1,107.63
12/19/2003,107.63,107.48,107.99,107.8
12/22/2003,107.8,107.33,107.93,107.53
12/23/2003,107.53,107.29,107.56,107.41
12/24/2003,107.41,107.15,107.53,107.35
12/25/2003,107.35,107.13,107.36,107.3
12/26/2003,107.3,106.96,107.31,107.3
12/29/2003,107.3,106.9,107.38,106.93
12/30/2003,106.93,106.91,107.12,107.07
12/31/2003,107.07,106.9,107.71,107.35
01/01/2004,107.35,107.4,107.4,107.4
01/02/2004,107.4,106.72,107.48,106.9
01/05/2004,106.9,106.05,107.35,106.09
01/06/2004,106.09,106,106.4,106.19
01/07/2004,106.19,105.9,106.41,106.19
01/08/2004,106.19,106.14,106.26,106.19
01/09/2004,106.19,106.19,108.3,106.42
01/12/2004,106.42,106.38,106.75,106.69
01/13/2004,106.69,106.12,106.72,106.24
01/14/2004,106.24,105.98,106.32,106.15
01/15/2004,106.15,106.03,106.37,106.28
01/16/2004,106.28,105.73,107.02,106.87
01/19/2004,106.87,106.49,107.48,107.3
01/20/2004,107.3,107.01,107.92,107.13
01/21/2004,107.13,106.62,107.3,106.95
01/22/2004,106.95,105.93,107,106.09
01/23/2004,106.09,105.78,106.4,106.28
01/26/2004,106.28,105.84,106.72,106.39
01/27/2004,106.39,105.45,106.39,105.58
01/28/2004,105.58,105.48,106.59,105.79
01/29/2004,105.79,105.64,106.3,105.96
01/30/2004,105.96,105.67,106.11,105.75
02/02/2004,105.75,105.4,105.78,105.6
02/03/2004,105.6,105.25,105.84,105.55
02/04/2004,105.55,105.35,105.62,105.44
02/05/2004,105.44,105.38,106.02,105.92
02/06/2004,105.92,105.37,106.8,105.5
02/09/2004,105.5,105.53,105.97,105.72
02/10/2004,105.72,105.36,105.9,105.55
02/11/2004,105.55,105.17,105.65,105.38
02/12/2004,105.38,105.33,105.53,105.38
02/13/2004,105.38,105.33,105.6,105.45
02/16/2004,105.45,105.43,105.54,105.5
02/17/2004,105.5,105.47,105.99,105.66
02/18/2004,105.66,105.54,107.12,106.85
02/19/2004,106.85,106.33,107.44,107.22
02/20/2004,107.22,106.93,109.34,109.05
02/23/2004,109.05,108.11,109.37,108.56
02/24/2004,108.56,108.04,108.72,108.12
02/25/2004,108.12,108.07,109.14,109.03
02/26/2004,109.03,108.79,109.86,109.64
02/27/2004,109.64,108.92,109.69,109.19
03/01/2004,109.19,108.9,109.4,108.98
03/02/2004,108.98,108.94,110.4,110.07
03/03/2004,110.07,110.02,110.47,110.07
03/04/2004,110.07,110.05,111.13,111.07
03/05/2004,111.07,111,112.31,112.05
03/08/2004,112.05,111.11,112.3,111.19
03/09/2004,111.19,110.26,111.6,111.33
03/10/2004,111.33,110.71,111.55,110.75
03/11/2004,110.75,110.45,111.02,110.93
03/12/2004,110.93,110.63,111.39,110.95
03/15/2004,110.95,109.24,111.06,110.32
03/16/2004,110.32,108.63,110.36,108.76
03/17/2004,108.76,107.97,108.95,108.3
03/18/2004,108.3,106.38,108.35,106.77
03/19/2004,106.77,106.66,107.31,106.79
03/22/2004,106.79,106.73,107.64,106.76
03/23/2004,106.76,106.44,106.94,106.77
03/24/2004,106.77,106.05,106.94,106.13
03/25/2004,106.13,105.78,106.45,106.09
03/26/2004,106.09,105.57,106.23,105.94
03/29/2004,105.94,105.29,105.94,105.48
03/30/2004,105.48,105.43,106.2,105.63
03/31/2004,105.63,103.46,105.92,104.37
04/01/2004,104.37,103.47,104.48,103.76
04/02/2004,103.76,103.68,104.71,104.55
04/05/2004,104.55,104.16,105.46,105.03
04/06/2004,105.03,104.92,107.21,105.73
04/07/2004,105.73,105,106.15,105.3
04/08/2004,105.3,105.25,106.25,106.2
04/09/2004,106.2,106,106.7,106.5
04/12/2004,106.5,105.28,106.47,105.44
04/13/2004,105.44,105.07,106.98,106.73
04/14/2004,106.73,106.58,108.99,108.82
04/15/2004,108.82,108.26,109.25,108.36
04/16/2004,108.36,107.54,108.86,107.63
04/19/2004,107.63,107.61,108.67,108.49
04/20/2004,108.49,107.72,108.85,108.8
04/21/2004,108.8,108.57,109.77,109.49
04/22/2004,109.49,109.17,109.84,109.55
04/23/2004,109.55,108.64,109.83,109.17
04/26/2004,109.17,108.33,109.33,108.71
04/27/2004,108.71,108.43,109.88,109.45
04/28/2004,109.45,108.79,110.22,109.91
04/29/2004,109.91,109.55,111.01,109.93
04/30/2004,109.93,109.8,110.64,110.4
05/03/2004,110.4,109.84,110.69,110.38
05/04/2004,110.38,109.6,110.59,109.73
05/05/2004,109.73,108.33,109.56,108.67
05/06/2004,108.67,108.63,109.85,109.75
05/07/2004,109.75,109.74,112.47,112.22
05/10/2004,112.22,112.25,114.14,113.68
05/11/2004,113.68,112.9,113.88,112.9
05/12/2004,112.9,112.46,113.46,113.2
05/13/2004,113.2,112.83,114.6,114.56
05/14/2004,114.56,113.95,114.9,114.23
05/17/2004,114.23,113.09,114.63,114.38
05/18/2004,114.38,113.4,114.68,114.13
05/19/2004,114.13,112.45,114.27,112.85
05/20/2004,112.85,112.73,113.85,112.8
05/21/2004,112.8,111.8,113.04,112.15
05/24/2004,112.15,112.03,112.93,112.75
05/25/2004,112.75,111.65,113.32,111.8
05/26/2004,111.8,111.29,111.92,111.74
05/27/2004,111.74,110.68,112.1,110.85
05/28/2004,110.85,110.06,111.06,110.37
05/31/2004,110.37,109.12,110.39,109.4
06/01/2004,109.4,109.26,110.7,110.62
06/02/2004,110.62,109.96,110.91,110.09
06/03/2004,110.09,109.82,111.55,110.88
06/04/2004,110.88,110.31,111.96,111.09
06/07/2004,111.09,109.5,110.98,109.66
06/08/2004,109.66,109.5,110.11,109.73
06/09/2004,109.73,108.7,110.55,110.45
06/10/2004,110.45,109.19,110.52,109.34
06/11/2004,109.34,109.21,110.46,110.05
06/14/2004,110.05,110.07,111.48,111.17
06/15/2004,111.17,109.32,111.37,109.51
06/16/2004,109.51,109.24,110.23,110.07
06/17/2004,110.07,108.9,110.23,109.6
06/18/2004,109.6,108.57,109.71,108.8
06/21/2004,108.8,108.27,108.9,108.77
06/22/2004,108.77,108.4,109.43,109.3
06/23/2004,109.3,108.46,109.2,108.6
06/24/2004,108.6,107.05,108.49,107.25
06/25/2004,107.25,107.08,108.01,107.65
06/28/2004,107.65,107.45,108.32,107.97
06/29/2004,107.97,107.74,108.75,108.32
06/30/2004,108.32,108.19,109.57,108.89
07/01/2004,108.89,107.86,108.88,108.2
07/02/2004,108.2,108.07,109.36,108.32
07/05/2004,108.32,108.26,109.17,109.03
07/06/2004,109.03,108.87,109.71,109.42
07/07/2004,109.42,108.22,109.61,108.45
07/08/2004,108.45,108.4,109.15,108.79
07/09/2004,108.79,107.97,108.94,108.3
07/12/2004,108.3,107.58,108.4,108.24
07/13/2004,108.24,108.21,109.39,108.77
07/14/2004,108.77,108.43,109.45,109.04
07/15/2004,109.04,109.05,109.95,109.8
07/16/2004,109.8,108.6,110.02,108.76
07/19/2004,108.76,108.13,108.85,108.2
07/20/2004,108.2,108.13,108.78,108.68
07/21/2004,108.68,108.21,110.3,109.95
07/22/2004,109.95,109.3,110.05,109.83
07/23/2004,109.83,109.66,110.25,110.04
07/26/2004,110.04,109.5,110.16,110
07/27/2004,110,109.63,111.17,110.9
07/28/2004,110.9,110.82,111.87,111.7
07/29/2004,111.7,111.51,112.46,112.17
07/30/2004,112.17,111.12,112.21,111.36
08/02/2004,111.36,110.6,111.4,110.82
08/03/2004,110.82,110.43,111.14,110.6
08/04/2004,110.6,110.56,111.73,111.1
08/05/2004,111.1,110.84,111.74,111.69
08/06/2004,111.69,109.86,111.88,110.44
08/09/2004,110.44,110.15,110.9,110.61
08/10/2004,110.61,110.33,111.45,111.34
08/11/2004,111.34,110.65,111.43,110.87
08/12/2004,110.87,110.48,111.23,110.84
08/13/2004,110.84,110.51,112.07,110.69
08/16/2004,110.69,110.27,110.98,110.54
08/17/2004,110.54,109.92,110.59,110.06
08/18/2004,110.06,109.31,110.16,109.39
08/19/2004,109.39,109.09,109.61,109.34
08/20/2004,109.34,108.97,109.74,109.18
08/23/2004,109.18,109.14,109.89,109.74
08/24/2004,109.74,109.39,110.04,109.6
08/25/2004,109.6,109.46,110.45,110.15
08/26/2004,110.15,109.32,110.29,109.49
08/27/2004,109.49,109.05,109.76,109.65
08/30/2004,109.65,109.55,110.43,109.95
08/31/2004,109.95,108.78,110.2,109.2
09/01/2004,109.2,108.97,109.72,109.4
09/02/2004,109.4,109.25,109.61,109.48
09/03/2004,109.48,109.15,110.65,110.64
09/06/2004,110.64,110.02,110.61,110.2
09/07/2004,110.2,109.28,110.23,109.34
09/08/2004,109.34,109.08,109.79,109.31
09/09/2004,109.31,109.18,110.01,109.84
09/10/2004,109.84,109.24,110.32,109.56
09/13/2004,109.56,109.33,110.35,110.13
09/14/2004,110.13,109.41,110.13,109.7
09/15/2004,109.7,109.34,110.38,110.03
09/16/2004,110.03,109.51,110.05,109.6
09/17/2004,109.6,109.39,110.25,109.95
09/20/2004,109.95,109.73,110.13,109.93
09/21/2004,109.93,109.65,110.18,109.75
09/22/2004,109.75,109.63,110.75,110.53
09/23/2004,110.53,110.29,110.93,110.82
09/24/2004,110.82,110.33,110.86,110.73
09/27/2004,110.73,110.48,111.4,111.37
09/28/2004,111.37,111.17,111.71,111.39
09/29/2004,111.39,110.69,111.38,110.84
09/30/2004,110.84,109.85,111.24,110.01
10/01/2004,110.01,109.83,110.58,110.39
10/04/2004,110.39,110.54,111.18,110.86
10/05/2004,110.86,110.71,111.34,111.05
10/06/2004,111.05,111.01,111.45,111.42
10/07/2004,111.42,110.99,111.42,111.19
10/08/2004,111.19,109.33,111.26,109.47
10/11/2004,109.47,109.15,109.58,109.35
10/12/2004,109.35,109.27,110.09,109.79
10/13/2004,109.79,109.43,110.2,109.73
10/14/2004,109.73,109.18,109.85,109.61
10/15/2004,109.61,108.85,109.68,109.25
10/18/2004,109.25,109.16,109.58,109.3
10/19/2004,109.3,108.29,109.43,108.41
10/20/2004,108.41,108.12,108.68,108.24
10/21/2004,108.24,107.37,108.38,107.43
10/22/2004,107.43,107.2,107.74,107.28
10/25/2004,107.28,106.22,107.38,106.76
10/26/2004,106.76,106.4,107.02,106.71
10/27/2004,106.71,106.22,107.16,106.52
10/28/2004,106.52,105.9,106.98,106.26
10/29/2004,106.26,105.8,106.39,105.91
11/01/2004,105.91,105.75,106.58,106.44
11/02/2004,106.44,106.06,106.77,106.33
11/03/2004,106.33,105.96,106.89,106.2
11/04/2004,106.2,105.68,106.52,106.12
11/05/2004,106.12,105.52,106.68,105.64
11/08/2004,105.64,105.28,105.78,105.56
11/09/2004,105.56,105.45,105.94,105.75
11/10/2004,105.75,105.65,107.3,107.27
11/11/2004,107.27,106.62,107.13,106.68
11/12/2004,106.68,105.32,106.8,105.5
11/15/2004,105.5,105.16,105.7,105.36
11/16/2004,105.36,105.2,105.68,105.37
11/17/2004,105.37,103.83,105.51,103.95
11/18/2004,103.95,103.67,104.4,104.2
11/19/2004,104.2,102.7,104.39,103.08
11/22/2004,103.08,102.95,103.42,103.19
11/23/2004,103.19,102.87,103.7,103.37
11/24/2004,103.37,102.56,103.73,102.9
11/25/2004,102.9,102.4,103.05,102.6
11/26/2004,102.6,102.23,103.36,102.5
11/29/2004,102.5,102.52,103.13,102.85
11/30/2004,102.85,102.42,103.37,102.95
12/01/2004,102.95,102.63,103.12,102.69
12/02/2004,102.69,101.83,103.41,103.18
12/03/2004,103.18,102.05,103.61,102.12
12/06/2004,102.12,101.91,103.39,103.23
12/07/2004,103.23,102.4,103.34,102.89
12/08/2004,102.89,102.61,104.95,104.15
12/09/2004,104.15,103.89,104.98,104.65
12/10/2004,104.65,104.61,106.2,105.17
12/13/2004,105.17,104.55,105.59,104.68
12/14/2004,104.68,104.63,105.78,105.53
12/15/2004,105.53,104,105.73,104.26
12/16/2004,104.26,103.45,104.98,104.77
12/17/2004,104.77,104.07,104.78,104.41
12/20/2004,104.41,103.88,104.5,104
12/21/2004,104,103.7,104.69,104.38
12/22/2004,104.38,103.91,104.5,104.2
12/23/2004,104.2,103.56,104.28,103.64
12/24/2004,103.64,103.45,103.79,103.63
12/27/2004,103.63,102.72,104.14,103.1
12/28/2004,103.1,102.84,103.33,103.06
12/29/2004,103.06,103.05,104.3,103.9
12/30/2004,103.9,102.87,104.22,103
12/31/2004,103,102.32,103.14,102.5
01/03/2005,102.5,102.36,103.48,102.69
01/04/2005,102.69,102.45,104.81,104.51
01/05/2005,104.51,103.77,105.02,104.11
01/06/2005,104.11,103.89,105.19,105.09
01/07/2005,105.09,103.85,105.15,104.94
01/10/2005,104.94,104.09,104.86,104.14
01/11/2005,104.14,103.11,104.32,103.31
01/12/2005,103.31,102.14,103.55,102.35
01/13/2005,102.35,102.24,102.85,102.5
01/14/2005,102.5,101.78,103.22,101.94
01/17/2005,101.94,101.67,102.2,102.08
01/18/2005,102.08,102.13,103,102.29
01/19/2005,102.29,102.02,102.98,102.87
01/20/2005,102.87,102.49,103.62,103.43
01/21/2005,103.43,102.63,103.92,102.75
01/24/2005,102.75,102.55,103.01,102.65
01/25/2005,102.65,102.5,104.35,104.23
01/26/2005,104.23,102.76,104.11,103.01
01/27/2005,103.01,102.92,103.54,103.1
01/28/2005,103.1,102.37,103.77,103.43
01/31/2005,103.43,103.3,103.8,103.64
02/01/2005,103.64,103.5,104.08,103.59
02/02/2005,103.59,103.35,104.1,103.77
02/03/2005,103.77,103.61,104.75,104.51
02/04/2005,104.51,103.87,104.63,104
02/07/2005,104,103.95,105.06,104.78
02/08/2005,104.78,104.79,105.96,105.64
02/09/2005,105.64,105.32,105.98,105.78
02/10/2005,105.78,105.35,106.86,105.78
02/11/2005,105.78,105.48,105.95,105.8
02/14/2005,105.8,104.66,105.72,105.18
02/15/2005,105.18,104.29,105.38,104.43
02/16/2005,104.43,104.42,105.74,105.29
02/17/2005,105.29,105.18,105.8,105.59
02/18/2005,105.59,105.15,105.88,105.65
02/21/2005,105.65,105.41,105.8,105.51
02/22/2005,105.51,103.84,105.6,104.09
02/23/2005,104.09,103.93,105.12,104.81
02/24/2005,104.81,104.62,105.59,105.4
02/25/2005,105.4,105.04,105.58,105.22
02/28/2005,105.22,104.1,105.33,104.5
03/01/2005,104.5,104.16,104.79,104.34
03/02/2005,104.34,104.33,105.16,104.75
03/03/2005,104.75,104.72,105.38,105.26
03/04/2005,105.26,104.34,105.6,104.68
03/07/2005,104.68,104.53,105.37,105.22
03/08/2005,105.22,104.35,105.18,104.73
03/09/2005,104.73,103.65,104.77,103.88
03/10/2005,103.88,103.7,104.35,104.11
03/11/2005,104.11,103.72,104.3,103.85
03/14/2005,103.85,103.7,105.19,104.95
03/15/2005,104.95,104.15,105.02,104.5
03/16/2005,104.5,103.9,104.7,104.18
03/17/2005,104.18,104.06,104.9,104.6
03/18/2005,104.6,104.5,105.07,104.75
03/21/2005,104.75,104.67,105.5,105.09
03/22/2005,105.09,104.85,105.69,105.57
03/23/2005,105.57,105.28,106.19,106.05
03/24/2005,106.05,105.91,106.58,106.58
03/25/2005,106.58,106.28,106.52,106.39
03/28/2005,106.39,106.36,107.33,107.21
03/29/2005,107.21,106.95,107.6,107.56
03/30/2005,107.56,107.11,107.7,107.54
03/31/2005,107.54,106.66,107.59,107.19
04/01/2005,107.19,106.75,107.79,107.57
04/04/2005,107.57,107.57,108.43,108.24
04/05/2005,108.24,108.09,108.9,108.14
04/06/2005,108.14,107.86,108.79,108.6
04/07/2005,108.6,108.09,108.8,108.64
04/08/2005,108.64,108.2,108.88,108.32
04/11/2005,108.32,107.64,108.53,107.72
04/12/2005,107.72,107.51,108.49,107.75
04/13/2005,107.75,107.14,107.85,107.42
04/14/2005,107.42,107.25,108.42,108.15
04/15/2005,108.15,107.47,108.56,107.77
04/18/2005,107.77,107.26,108.07,107.52
04/19/2005,107.52,106.72,107.63,106.76
04/20/2005,106.76,106.6,107.5,106.84
04/21/2005,106.84,106.68,107.44,106.86
04/22/2005,106.86,105.77,106.97,106.05
04/25/2005,106.05,105.26,106.07,105.6
04/26/2005,105.6,105.59,106.16,106.05
04/27/2005,106.05,105.66,106.4,105.8
04/28/2005,105.8,105.5,106.29,106.1
04/29/2005,106.1,104.58,106.08,104.85
05/02/2005,104.85,104.73,105.43,104.96
05/03/2005,104.96,104.93,105.36,105.07
05/04/2005,105.07,104.2,105,104.48
05/05/2005,104.48,104.21,104.68,104.46
05/06/2005,104.46,104.46,105.12,104.97
05/09/2005,104.97,105.05,105.69,105.55
05/10/2005,105.55,105.38,105.96,105.59
05/11/2005,105.59,104.85,105.95,105.73
05/12/2005,105.73,105.69,106.93,106.7
05/13/2005,106.7,106.67,107.44,107.34
05/16/2005,107.34,106.7,107.79,106.85
05/17/2005,106.85,106.56,107.55,107.51
05/18/2005,107.51,106.72,107.74,106.85
05/19/2005,106.85,106.95,107.67,107.59
05/20/2005,107.59,107.35,108.3,108.13
05/23/2005,108.13,107.55,108.31,107.63
05/24/2005,107.63,107.23,107.81,107.49
05/25/2005,107.49,107.19,107.88,107.7
05/26/2005,107.7,107.64,108.28,107.96
05/27/2005,107.96,107.74,108.1,107.92
05/30/2005,107.92,107.75,108.17,107.95
05/31/2005,107.95,107.72,108.56,108.5
06/01/2005,108.5,108.14,108.84,108.73
06/02/2005,108.73,108.09,108.8,108.18
06/03/2005,108.18,107.45,108.27,107.83
06/06/2005,107.83,106.72,107.84,106.85
06/07/2005,106.85,106.51,107.04,106.61
06/08/2005,106.61,106.53,107.38,107.21
06/09/2005,107.21,107.08,107.77,107.44
06/10/2005,107.44,107.32,108.66,108.58
06/13/2005,108.58,108.45,109.69,109.52
06/14/2005,109.52,109.08,109.61,109.42
06/15/2005,109.42,109.14,109.72,109.3
06/16/2005,109.3,108.66,109.4,108.95
06/17/2005,108.95,108.6,109.09,108.66
06/20/2005,108.66,108.6,109.61,109.4
06/21/2005,109.4,108.15,109.49,108.2
06/22/2005,108.2,108.35,109.15,108.75
06/23/2005,108.75,108.41,108.97,108.9
06/24/2005,108.9,108.89,109.4,109.15
06/27/2005,109.15,109.1,109.45,109.3
06/28/2005,109.3,109.22,110.09,109.88
06/29/2005,109.88,109.72,110.65,110.43
06/30/2005,110.43,109.99,110.98,110.82
07/01/2005,110.82,110.02,111.77,111.71
07/04/2005,111.71,111.32,111.88,111.6
07/05/2005,111.6,111.4,112.13,111.71
07/06/2005,111.71,111.46,112.29,112.21
07/07/2005,112.21,111.53,112.33,112.08
07/08/2005,112.08,111.78,112.6,112.19
07/11/2005,112.19,111.68,112.25,111.79
07/12/2005,111.79,110.75,111.79,110.89
07/13/2005,110.89,110.91,112.28,112.1
07/14/2005,112.1,111.65,112.38,112.29
07/15/2005,112.29,111.76,112.43,112.24
07/18/2005,112.24,111.5,112.36,111.85
07/19/2005,111.85,111.84,112.98,112.72
07/20/2005,112.72,112.45,113.73,112.74
07/21/2005,112.74,109.87,112.86,110.36
07/22/2005,110.36,110.34,111.47,111.22
07/25/2005,111.22,111.25,111.99,111.46
07/26/2005,111.46,111.47,112.63,112.5
07/27/2005,112.5,112.15,112.8,112.28
07/28/2005,112.28,111.97,112.88,112.11
07/29/2005,112.11,111.85,112.45,112.4
08/01/2005,112.4,111.72,112.77,112.15
08/02/2005,112.15,111.1,112.36,111.4
08/03/2005,111.4,110.98,111.94,111.02
08/04/2005,111.02,110.75,111.63,111.28
08/05/2005,111.28,111.13,112.2,112.03
08/08/2005,112.03,111.55,112.63,112.05
08/09/2005,112.05,111.67,112.25,111.94
08/10/2005,111.94,110.4,111.87,110.63
08/11/2005,110.63,109.56,110.74,109.7
08/12/2005,109.7,109.3,109.95,109.45
08/15/2005,109.45,109.21,109.82,109.27
08/16/2005,109.27,109.05,109.66,109.54
08/17/2005,109.54,109.39,110.09,109.95
08/18/2005,109.95,109.75,110.67,110.58
08/19/2005,110.58,110.31,110.83,110.4
08/22/2005,110.4,109.41,110.55,109.7
08/23/2005,109.7,109.59,110.17,109.83
08/24/2005,109.83,109.89,110.74,110.11
08/25/2005,110.11,109.76,110.45,109.9
08/26/2005,109.9,109.35,110.39,110.22
08/29/2005,110.22,109.85,110.71,110.64
08/30/2005,110.64,110.48,111.61,111.28
08/31/2005,111.28,110.38,111.79,110.6
09/01/2005,110.6,109.6,110.93,109.81
09/02/2005,109.81,109.2,110.06,109.7
09/05/2005,109.7,108.75,109.8,109.25
09/06/2005,109.25,109.13,109.82,109.55
09/07/2005,109.55,109.42,110.3,110.21
09/08/2005,110.21,110,110.63,110.57
09/09/2005,110.57,109.48,110.75,109.82
09/12/2005,109.82,108.96,110.3,110.24
09/13/2005,110.24,110.12,111.06,110.65
09/14/2005,110.65,109.88,110.82,110.38
09/15/2005,110.38,110.16,110.73,110.69
09/16/2005,110.69,110.46,111.47,111.38
09/19/2005,111.38,111.17,111.68,111.5
09/20/2005,111.5,111.11,111.98,111.93
09/21/2005,111.93,110.97,112.03,111.33
09/22/2005,111.33,111.05,111.83,111.7
09/23/2005,111.7,111,112.44,112.4
09/26/2005,112.4,112.21,112.63,112.26
09/27/2005,112.26,112.17,113.52,112.27
09/28/2005,112.27,112.87,113.45,113.15
09/29/2005,113.15,112.67,113.23,113
09/30/2005,113,112.92,113.69,113.62
10/03/2005,113.62,113.3,114.38,114.1
10/04/2005,114.1,114.01,114.4,114.25
10/05/2005,114.25,113.57,114.41,114.1
10/06/2005,114.1,113.02,114.19,113.17
10/07/2005,113.17,113.25,114.01,113.8
10/10/2005,113.8,113.55,114.3,114.23
10/11/2005,114.23,113.81,114.64,114.57
10/12/2005,114.57,114.25,114.75,114.33
10/13/2005,114.33,114.21,115.1,114.55
10/14/2005,114.55,113.86,114.9,113.99
10/17/2005,113.99,113.76,114.92,114.87
10/18/2005,114.87,114.92,115.94,115.71
10/19/2005,115.71,115.33,115.98,115.37
10/20/2005,115.37,115.26,115.78,115.37
10/21/2005,115.37,114.97,115.98,115.9
10/24/2005,115.9,115.06,115.97,115.5
10/25/2005,115.5,114.61,115.74,114.9
10/26/2005,114.9,114.91,115.94,115.82
10/27/2005,115.82,114.85,116.24,115.45
10/28/2005,115.45,115.08,115.69,115.62
10/31/2005,115.62,115.54,116.45,116.36
11/01/2005,116.36,116.38,116.78,116.67
11/02/2005,116.67,116.56,116.98,116.8
11/03/2005,116.8,116.8,117.4,117.2
11/04/2005,117.2,117.15,118.35,118.24
11/07/2005,118.24,117.46,118.38,117.54
11/08/2005,117.54,117.1,117.98,117.25
11/09/2005,117.25,116.86,117.75,117.53
11/10/2005,117.53,117.35,118.25,118.15
11/11/2005,118.15,117.65,118.2,117.94
11/14/2005,117.94,117.85,118.92,118.77
11/15/2005,118.77,118.71,119.43,118.95
11/16/2005,118.95,118.81,119.58,119.1
11/17/2005,119.1,118.47,119.3,118.68
11/18/2005,118.68,118.69,119.4,119.17
11/21/2005,119.17,118.55,119.46,118.93
11/22/2005,118.93,118.67,119.52,118.84
11/23/2005,118.84,118.2,119.04,118.81
11/24/2005,118.81,118.54,118.97,118.83
11/25/2005,118.83,118.9,119.69,119.59
11/28/2005,119.59,118.34,119.94,118.61
11/29/2005,118.61,118.8,119.7,119.56
11/30/2005,119.56,119.23,119.84,119.81
12/01/2005,119.81,119.67,120.73,120.65
12/02/2005,120.65,120.19,121.24,120.58
12/05/2005,120.58,120.61,121.4,120.81
12/06/2005,120.81,120.76,121.26,120.78
12/07/2005,120.78,120.57,121.18,121.12
12/08/2005,121.12,119.98,121.16,120.34
12/09/2005,120.34,120.28,120.76,120.62
12/12/2005,120.62,119.53,121.07,119.79
12/13/2005,119.79,119.64,121.47,119.95
12/14/2005,119.95,116.71,120.22,117.34
12/15/2005,117.34,115.82,117.7,116.34
12/16/2005,116.34,115.61,116.52,115.72
12/19/2005,115.72,115.52,116.59,116.01
12/20/2005,116.01,115.97,117.3,117.08
12/21/2005,117.08,116.75,117.49,117.2
12/22/2005,117.2,116.41,117.65,116.54
12/23/2005,116.54,116.13,116.9,116.31
12/26/2005,116.31,116,116.58,116.43
12/27/2005,116.43,116.32,117.45,117.44
12/28/2005,117.44,116.98,117.94,117.67
12/29/2005,117.67,117.71,117.99,117.83
12/30/2005,117.83,117.01,118.17,117.95
01/02/2006,117.95,117.95,117.95,117.95
01/03/2006,117.95,116.01,117.9,116.09
01/04/2006,116.09,115.61,116.43,115.95
01/05/2006,115.95,115.76,116.47,115.9
01/06/2006,115.9,114.22,116.3,114.4
01/09/2006,114.4,113.76,114.77,114.43
01/10/2006,114.43,114.11,114.79,114.46
